Portugal|Silva Lusitana||Silva Lus.|slu|0870-6352|0870-6352||Unidade de Silvicultura e Produtos Florestais
Mexico|Sinéctica||Sinéctica|sine|1665-109X|1665-109X||Instituto Tecnológico y de Estudios Superiores de Occidente, Departamento de Educación y Valores
South Africa|Social Work||Social work (Stellenbosch. Online)|sw|0037-8054|0037-8054||Department of Social Work, Stellenbosch University/ Universiteit Stellenbosch
Social Sciences|Sociedad (Buenos Aires)||Sociedad (B. Aires)|rsoc|0327-7712|0327-7712||Universidad de Buenos Aires. Facultad de Ciencias Sociales
Colombia|Sociedad y Economía||Soc. Econ.|soec|1657-6357||1657-6357|Facultad de Ciencias Sociales y Económicas- Universidad del Valle
Argentina|Sociedad y religión||Soc. relig.|syr|1853-7081||1853-7081|Area Sociedad, Cultura y Religión, Centro de Estudios e Investigaciones Laborales - CONICET
Brazil|Sociedade & Natureza||Soc. nat.|sn|1982-4513||1982-4513|Universidade Federal de Uberlândia, Instituto de Geografia, Programa de Pós-Graduação em Geografia
Brazil|Sociedade e Estado||Soc. estado.|se|0102-6992|0102-6992||Departamento de Sociologia da Universidade de Brasília
Portugal|Sociologia||Sociologia|soc|0872-3419|0872-3419||Faculdade de Letras da Universidade do Porto
Portugal|Sociologia, Problemas e Práticas||Sociologia, Problemas e Práticas|spp|0873-6529|0873-6529||Editora Mundos Sociais
Brazil|Sociologias||Sociologias|soc|1517-4522|1517-4522||Programa de Pós-Graduação em Sociologia - UFRGS
Social Sciences|Sociologias||Sociologias|soc|1517-4522|1517-4522||Programa de Pós-Graduação em Sociologia - UFRGS
Mexico|Sociológica (México)||Sociológica (Méx.)|soc|0187-0173|0187-0173||UAM, Unidad Azcapotzalco, División de Ciencias Sociales y Humanidades
Brazil|Soldagem & Inspeção||Soldag. insp.|si|0104-9224|0104-9224||Associação Brasileira de Soldagem
Colombia|Sophia||sophia|sph|1794-8932|1794-8932||Universidad La Gran Colombia
South Africa|South African Dental Journal||S. Afr. dent. j.|sadj|0375-1562|0375-1562||The South African Dental Association (SADA)
South Africa|South African Journal of Agricultural Extension||S Afr. Jnl. Agric. Ext.|sajae|0301-603X|0301-603X||South African Society of Agricultural Extension (SASAE)
South Africa|South African Journal of Animal Science||S. Afr. j. anim. sci.|sajas|0375-1589|0375-1589||The South African Society for Animal Science (SASAS)
South Africa|South African Journal of Chemistry||S.Afr.j.chem. (Online)|sajc|0379-4350|0379-4350||The South African Chemical Institute
South Africa|South African Journal of Child Health||S. Afr. j. child health|sajch|1999-7671|1999-7671||Health & Medical Publishing Group
South Africa|South African Journal of Economic and Management Sciences||S. Afr. j. econ. manag. sci.|sajems|2222-3436|2222-3436||University of Pretoria
South Africa|South African Journal of Education||S. Afr. j. educ.|saje|0256-0100|0256-0100||Education Association of South Africa (EASA)
South Africa|South African Journal of Industrial Engineering||S. Afr. J. Ind. Eng.|sajie|2224-7890|2224-7890||The Southern African Institute for Industrial Engineering
South Africa|South African Journal of Occupational Therapy||S. Afr. j. occup. ther.|sajot|2310-3833|2310-3833||The Occupational Therapy Association of South Africa
South Africa|South African Journal of Psychiatry||S. Afr. j. psyc.|sajp|2078-6786|2078-6786||Health and Medical Publishing Group
South Africa|South African Journal of Science||S. Afr. j. sci.|sajs|0038-2353|0038-2353||Academy of Science of South Africa
South Africa|South African Journal of Surgery||S. Afr. j. surg.|sajsurg|0038-2361|0038-2361|2078-5151|Association of Surgeons of South Africa
South Africa|Southern African Journal of HIV Medicine||South. Afr. j. HIV med. (Online)|sajhivmed|2078-6751|2078-6751||Health and Medical Publishing Group
South Africa|Studia Historiae Ecclesiasticae||Studia Hist. Ecc.|she|1017-0499|1017-0499||The Church History Society of Southern Africa
Argentina|Subjetividad y procesos cognitivos||Subj. procesos cogn.|spc|1852-7310||1852-7310|Universidad de Ciencias Empresariales y Sociales
Colombia|Suma Psicológica||Suma Psicol.|sumps|0121-4381|0121-4381||Fundación Universitaria Konrad Lorenz
Brazil|Summa Phytopathologica||Summa phytopathol.|sp|0100-5405|0100-5405||Grupo Paulista de Fitopatologia
Mexico|Superficies y vacío||Superf. vacío|sv|1665-3521|1665-3521||Sociedad Mexicana de Ciencia y Tecnología de Superficies y Materiales A.C.
Social Sciences|Sur - Revista Internacional de Direitos Humanos||Sur|sur|1806-6445|1806-6445||Sur - Rede Universitária de Direitos Humanos
Brazil|Sur. Revista Internacional de Direitos Humanos||Sur, Rev. int. direitos human.|sur|1806-6445|1806-6445||Sur - Rede Universitária de Direitos Humanos
Argentina|Synthesis (La Plata)||Synthesis (La Plata)|synth|0328-1205|0328-1205|1851-779X|Centro de Estudios Helénicos
Brazil|São Paulo em Perspectiva||São Paulo Perspec.|spp|0102-8839|0102-8839||Fundação SEADE
Social Sciences|T'inkazos||T'inkazos|tinkazos|1990-7451|1990-7451||Fundación para la Investigación Estratégica en Bolivia (PIEB)
Colombia|Tabula Rasa||Tabula Rasa|tara|1794-2489|1794-2489||UNIVERSIDAD COLEGIO MAYOR DE CUNDINAMARCA
Colombia|Tecno Lógicas||Tecno. Lógicas.|teclo|0123-7799|0123-7799||Instituto Tecnológico Metropolitano - ITM
Cuba|Tecnología Química||RTQ|rtq|2224-6185||2224-6185|Universidad de Oriente
Mexico|Tecnología y ciencias del agua||Tecnol. cienc. agua|tca|2007-2422|2007-2422||Instituto Mexicano de Tecnología del Agua, Coordinación de Comunicación, Participación e Información
Colombia|Tecnura||Tecnura|tecn|0123-921X|0123-921X||Universidad Distrital Francisco José de Caldas
Colombia|Tecné, Episteme y Didaxis: TED||Rev. Fac. Cienc. Tecnol.|ted|0121-3814|0121-3814||Universidad Pedagógica Nacional-Facultad de Ciencia y Tecnología
Brazil|TEMA (São Carlos)||TEMA (São Carlos)|tema|2179-8451||2179-8451|Sociedade Brasileira de Matemática Aplicada e Computacional
Argentina|Temas medievales||Temas mediev.|tmedie|0327-5094|0327-5094|1850-2628|Departamento de Investigaciones Medievales del Instituto Multidisciplinario de Historia y Ciencias Humanas (DIMED-IMHICIHU-CONICET)
Argentina|Temas y Debates||Temas debates (En línea)|tede|1853-984X||1853-984X|Universidad Nacional de Rosario. Facultad de Ciencia Política y Relaciones Internacionales
Brazil|Tempo Social||Tempo soc.|ts|0103-2070|0103-2070||Departamento de Sociologia da Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo
Social Sciences|Tempo Social||Tempo soc.|ts|0103-2070|0103-2070||Departamento de Sociologia da Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de Sâo Paulo
Brazil|Tempo||Tempo|tem|1413-7704|1413-7704||EdUFF - Editora da UFF
Chile|Teología y vida||Teol. vida|tv|0049-3449|0049-3449|0717-6295|Pontificia Universidad Católica de Chile. Facultad de Teología
Social Sciences|Teoria & Sociedade||Teor. soc.|tsoc|1518-4471|1518-4471||UNIVERSIDADE FEDERAL DE MINAS GERAIS (UFMG)-Faculdade de filosofia e Ciências Humanas-Departamentos de Sociologia e de Antropologia e de Ciência Política
Chile|Terapia psicológica||Ter Psicol|terpsicol|0718-4808||0718-4808|Sociedad Chilena de Psicología Clínica
Brazil|Texto & Contexto - Enfermagem||Texto contexto - enferm.|tce|0104-0707|0104-0707||Universidade Federal de Santa Catarina, Programa de Pós Graduação em Enfermagem
Peru|The Biologist||Biologist|bio|1994-9073||1994-9073|Instituto de Capacitación y Consultoría (ASEFIN)
Spain|The European journal of psychiatry (edición en español)||Eur. J. Psychiat. (Ed. esp.)|ejp|1579-699X|1579-699X||Universidad de Zaragoza
Spain|The European Journal of Psychiatry||Eur. J. Psychiat.|ejpen|0213-6163|0213-6163||Universidad de Zaragoza
Spain|The European Journal of Psychology Applied to Legal Context||The European Journal of Psychology Applied to Legal Context|ejpalc|1889-1861|1889-1861||Sociedad Española de Psicología Jurídica y Forense-Colegio Oficial de Psicólogos de Madrid
Argentina|The Journal of Argentine Chemical Society||J. Argent. Chem. Soc.|jacs|1852-1428||1852-1428|Asociación Química Argentina
Colombia|Theologica Xaveriana||Theol. Xave.|thxa|0120-3649|0120-3649||Facultad de Teología de la Pontificia Universidad Javeriana.
Brazil|Theoretical and Experimental Plant Physiology||Theor. Exp. Plant Physiol.|txpp|2197-0025||2197-0025|Sociedade Brasileira de Fisiologia Vegetal
Mexico|Therya||Therya|therya|2007-3364|2007-3364||Centro de Investigaciones Biológicas del Noroeste
Bolivia|Tinkazos||Tinkazos|rbcst|1990-7451||1990-7451|Fundación PIEB
Mexico|TIP. Revista especializada en ciencias químico-biológicas||TIP|tip|1405-888X|1405-888X||Universidad Nacional Autónoma de México, Facultad de Estudios Superiores, Plantel Zaragoza
Brazil|Topoi (Rio de Janeiro)||Topoi (Rio J.)|topoi|2237-101X||2237-101X|Programa de Pós-Graduação em História Social da Universidade Federal do Rio de Janeiro
Social Sciences|Topoi: Revista de História||Topoi|topoi|1518-3319|1518-3319||Universidade Federal do Rio de Janeiro
Portugal|Tourism & Management Studies||TMStudies|tms|2182-8458|2182-8458||Escola Superior de Gestão, Hotelaria e Turismo da Universidade do Algarve
Portugal|Toxicodependências||Toxicodependências|tox|0874-4890|0874-4890||Instituto da Droga e da Toxicodependência, I.P.
Argentina|Trabajo y sociedad||Trab. soc.|tys|1514-6871||1514-6871|Programa de Investigaciones sobre Trabajo y Sociedad, Maestría en Estudios Sociales para América Latina, Facultad de Humanidades, Universidad Nacional de Santiago del Estero
Brazil|Trabalho, Educação e Saúde||Trab. educ. saúde|tes|1981-7746||1981-7746|Fundação Oswaldo Cruz, Escola Politécnica de Saúde Joaquim Venâncio
Brazil|Trabalhos em Linguística Aplicada||Trab. linguist. apl.|tla|0103-1813|0103-1813||UNICAMP. Departamento de Linguística Aplicada
Brazil|Trans/Form/Ação||Trans/Form/Ação|trans|0101-3173|0101-3173||Universidade Estadual Paulista, Departamento de Filosofia
Brazil|Transinformação||Transinformação|tinf|0103-3786|0103-3786||Pontifícia Universidade Católica de Campinas
Brazil|Trends in Psychiatry and Psychotherapy||Trends Psychiatry Psychother.|trends|2237-6089|2237-6089||Associação de Psiquiatria do Rio Grande do Sul
Mexico|Tropical and subtropical agroecosystems||Trop. subtrop. agroecosyt|tsa|1870-0462|1870-0462||Universidad Autónoma de Yucatán, Facultad de Medicina Veterinaria
Brazil|Tropical Plant Pathology||Trop. plant pathol.|tpp|1982-5676|1982-5676|1983-2052|Sociedade Brasileira de Fitopatologia
South Africa|Tydskrif vir Geesteswetenskappe||Tydskr. geesteswet.|tvg|0041-4751|0041-4751||Suid-Afrikaanse Akademie vir Wetenskap en Kuns
South Africa|Tydskrif vir Letterkunde||Tydskr. letterkd.|tvl|0041-476X|0041-476X||Tydskrif vir Letterkunde Association, Department of Afrikaans, University of Pretoria
Mexico|Tzintzun||Tzintzun|tzintzun|0188-2872|0188-2872||Universidad Michoacana de San Nicolás de Hidalgo, Instituto de Investigaciones Históricas
Mexico|Tzintzun. Revista de estudios históricos||Tzintzun. Rev. estud. históricos|treh|1870-719X|1870-719X|2007-963X|Universidad Michoacana de San Nicolás de Hidalgo, Instituto de Investigaciones Históricas
Portugal|Tékhne - Revista de Estudos Politécnicos||Tékhne|tek|1645-9911|1645-9911||Instituto Politécnico do Cávado e do Ave
Mexico|Tópicos (México)||Tópicos (México)|trf|0188-6649|0188-6649||Universidad Panamericana, Facultad de Filosofía
Mexico|Tópicos del seminario||Tóp. Sem|tods|1665-1200|1665-1200||Benemérita Universidad Autónoma de Puebla, Seminario de Estudios de la Significación
Argentina|Tópicos||Tópicos|topicos|1666-485X||1666-485X|Asociación Revista de Filosofía de Santa Fe
Peru|UCV - Scientia||UCV - Scientia|scientia|2077-172X||2077-172X|Universidad César Vallejo
Chile|Ultima década||Ultima décad.|udecada|0718-2236||0718-2236|Centro de Estudios Sociales CIDPA
Mexico|Universidad y ciencia||Universidad y ciencia|uc|0186-2979|0186-2979||Universidad Juárez Autónoma de Tabasco, Dirección de Investigación y Posgrado
Colombia|Universidad y Salud||Rev Univ. salud.|reus|0124-7107|0124-7107||Universidad de Nariño
Colombia|Universitas Humanística||univ.humanist.|unih|0120-4807|0120-4807||Pontificia Universidad Javeriana
Colombia|Universitas Philosophica||Univ. philos.|unph|0120-5323|0120-5323||Pontificia Universidad Javeriana, Bogotá, D.C., Colombia.
Colombia|Universitas Psychologica||Univ. Psychol.|rups|1657-9267|1657-9267||Pontificia Universidad Javeriana
Colombia|Universitas Scientiarum||Univ. Sci.|unsc|0122-7483|0122-7483||Facultad de Ciencias de la Pontificia Universidad Javeriana de Bogotá.
Chile|Universum (Talca)||Universum|universum|0718-2376||0718-2376|Instituto de Estudios Humanísticos "Juan Ignacio Molina" <br>-Universidad de Talca
Brazil|urbe. Revista Brasileira de Gestão Urbana||urbe, Rev. Bras. Gest. Urbana|urbe|2175-3369||2175-3369|Pontifícia Universidade Católica do Paraná
Cuba|Vaccimonitor||Vaccimonitor|vac|1025-028X|1025-028X|1025-0298|Finlay Ediciones
Mexico|Valenciana||Valenciana|valencia|2007-2538|2007-2538||Universidad de Guanajuato, Departamentos de Filosofía y de Letras Hispánicas
Brazil|Varia Historia||Varia hist.|vh|0104-8775|0104-8775||Pós-Graduação em História, Faculdade de Filosofia e Ciências Humanas, Universidade Federal de Minas Gerais.
South Africa|Verbum et Ecclesia||Verbum Eccles. (Online)|vee|2074-7705|2074-7705||AOSIS OpenJournals
Chile|Veritas||Veritas|veritas|0718-9273||0718-9273|Pontificio Seminario Mayor San Rafael Valparaíso
Mexico|Veterinaria México||Vet. Méx|vetmex|0301-5092|0301-5092||Facultad de Medicina Veterinaria y Zootecnia, UNAM
Brazil|Vibrant: Virtual Brazilian Anthropology||Vibrant, Virtual Braz. Anthr.|vb|1809-4341||1809-4341|Associação Brasileira de Antropologia (ABA)
Argentina|Visión de futuro||Vis. futuro|vf|1668-8708|1668-8708|1669-7634|Facultad de Ciencias Económicas, Universidad Nacional de Misiones
Colombia|Vitae||Vitae|vitae|0121-4004|0121-4004||Facultad de Química Farmacéutica, Universidad de Antioquia
Colombia|Vniversitas||Vniversitas|vniv|0041-9060|0041-9060||Facultad de Ciencias Jurídicas de la Pontificia Universidad Javeriana
South Africa|Water SA||Water SA|wsa|1816-7950|1816-7950||Water Research Commission (WRC)
South Africa|Yesterday and Today||Yesterday Today|yt|2223-0386|2223-0386||The South African Society for History Teaching (SASHT)
Colombia|Zona Próxima||Zona prox.|zop|2145-9444||2145-9444|Instituto de Estudios en Educación Universidad del Norte
Peru|Zonas Áridas||Zonas Áridas|za|1814-8921|1814-8921||Universidad Nacional Agraria La Molina. Centro de Investigaciones de Zonas Áridas
Brazil|Zoologia (Curitiba)||Zoologia (Curitiba)|zool|1984-4670|1984-4670||Sociedade Brasileira de Zoologia
Brazil|Ágora: Estudos em Teoria Psicanalítica||Ágora (Rio J.)|agora|1516-1498|1516-1498||Programa de Pós-graduação em Teoria Psicanalítica do Instituto de Psicologia da Universidade Federal do Rio de Janeiro - UFRJ
Colombia|Íkala, Revista de Lenguaje y Cultura||Íkala|ikala|0123-3432|0123-3432||Escuela de Idiomas, Universidad de Antioquia
